ID,Parent
44032,-1
44033,-1
44058,-1
44057,-1
44062,-1
44059,-1
44061,-1
44060,-1
44063,-1
44064,-1
44065,-1
44066,-1
44067,-1
44068,-1
44069,-1
44070,-1
44075,-1
44071,-1
44072,-1
44073,-1
44074,-1
44076,-1
44077,-1
44079,-1
44080,-1
44081,-1
44082,-1
44083,-1
44084,-1
44085,-1
44086,-1
44078,-1
44087,-1
44088,-1
44089,-1
44090,-1
44091,-1
44034,-1
44035,-1
44037,-1
44036,-1
44038,-1
44039,-1
44040,-1
44041,-1
44044,-1
44042,-1
44049,-1
44045,-1
44050,-1
44046,-1
44047,-1
44051,-1
44048,-1
44043,-1
44052,-1
44053,-1
44054,-1
44055,-1
44056,-1
37062,-1
37063,-1
37064,-1
37066,-1
37065,-1
37067,-1
37068,-1
37069,-1
37070,-1
37073,-1
37074,-1
37075,-1
37071,-1
37076,-1
37077,-1
37078,-1
37072,-1
37079,-1
37080,-1
37081,-1
37082,-1
37083,-1
37084,-1
37087,-1
37085,-1
37086,-1
37088,-1
37089,-1
37090,-1
37091,-1
37092,-1
37093,-1
42294,-1
42295,-1
42296,-1
42297,-1
42298,-1
42299,-1
42300,-1
42301,-1
42302,-1
42304,-1
42305,-1
42303,-1
42306,-1
42310,-1
42307,-1
42308,-1
42309,-1
42311,-1
42312,-1
42313,-1
42314,-1
42315,-1
42317,-1
42316,-1
42318,-1
42320,-1
42319,-1
42321,-1
42322,-1
42323,-1
42324,-1
42325,-1
42326,-1
42327,-1
42328,-1
42329,-1
42330,-1
42331,-1
42334,-1
42335,-1
42332,-1
42336,-1
42333,-1
42338,-1
42337,-1
42339,-1
42340,-1
42341,-1
42342,-1
42343,-1
42344,-1
42345,-1
42347,-1
42346,-1
31881,-1
31882,-1
31883,-1
31884,-1
31885,-1
31886,-1
31887,-1
31888,-1
31893,-1
31892,-1
31894,-1
31889,-1
31890,-1
31895,-1
31891,-1
31896,-1
31898,-1
31897,-1
31908,-1
31899,-1
31909,-1
31900,-1
31904,-1
31902,-1
31910,-1
31901,-1
31905,-1
31903,-1
31911,-1
31907,-1
31906,-1
31914,-1
31912,-1
31917,-1
31918,-1
31919,-1
31915,-1
31913,-1
31916,-1
25031,-1
25032,-1
25033,-1
25034,-1
25035,-1
25036,-1
25037,-1
25038,-1
25039,-1
25040,-1
25041,-1
25045,-1
25048,-1
25049,-1
25046,-1
25050,-1
25047,-1
25043,-1
25051,-1
25044,-1
25052,-1
25042,-1
25053,-1
25054,-1
25055,-1
25056,-1
25057,-1
25058,-1
25059,-1
25060,-1
25061,-1
25062,-1
25063,-1
25064,-1
36249,-1
36250,-1
36245,-1
36247,-1
36248,-1
36246,-1
36251,-1
36253,-1
36252,-1
36254,-1
36256,-1
36255,-1
36257,-1
36258,-1
36259,-1
36260,-1
36262,-1
36264,-1
36263,-1
36261,-1
36265,-1
36266,-1
36267,-1
36272,-1
36268,-1
36273,-1
36274,-1
36269,-1
36275,-1
36279,-1
36278,-1
36270,-1
36271,-1
36276,-1
36277,-1
36280,-1
36281,-1
36282,-1
36283,-1
36286,-1
36284,-1
36285,-1
36287,-1
36289,-1
36288,-1
36290,-1
36291,-1
36292,-1
36294,-1
36295,-1
36301,-1
36300,-1
36296,-1
36297,-1
36298,-1
36293,-1
36299,-1
36302,-1
36303,-1
36304,-1
36305,-1
36306,-1
36307,-1
36308,-1
36309,-1
36311,-1
36310,-1
36312,-1
1146,-1
1147,-1
1148,-1
1149,-1
1150,-1
1151,-1
1152,-1
1153,-1
1154,-1
1155,-1
1156,-1
1157,-1
1158,-1
1159,-1
1162,-1
1161,-1
1160,-1
1163,-1
1164,-1
1165,-1
1166,-1
1170,-1
1177,-1
1176,-1
1167,-1
1171,-1
1172,-1
1173,-1
1174,-1
1168,-1
1169,-1
1175,-1
1180,-1
1181,-1
1178,-1
1179,-1
1182,-1
1183,-1
1184,-1
1185,-1
1186,-1
1187,-1
1188,-1
13621,-1
13620,-1
13622,-1
13623,-1
13624,-1
13625,-1
13626,-1
13627,-1
13628,-1
13629,-1
13630,-1
13631,-1
13632,-1
13633,-1
13634,-1
13637,-1
13638,-1
13635,-1
13639,-1
13636,-1
13640,-1
13642,-1
13641,-1
13643,-1
13645,-1
13644,-1
13655,-1
13656,-1
13657,-1
13652,-1
13653,-1
13646,-1
13647,-1
13654,-1
13648,-1
13649,-1
13650,-1
13651,-1
13658,-1
13659,-1
13660,-1
13661,-1
13662,-1
13663,-1
13664,-1
13665,-1
13666,-1
13668,-1
13667,-1
13669,-1
13670,-1
13671,-1
13673,-1
13672,-1
13674,-1
13675,-1
13676,-1
13677,-1
13678,-1
13681,-1
13682,-1
13679,-1
13680,-1
13683,-1
13685,-1
13684,-1
13686,-1
13687,-1
13688,-1
31522,-1
31521,-1
31524,-1
31523,-1
31525,-1
31526,-1
31527,-1
31528,-1
31529,-1
31530,-1
31531,-1
31536,-1
31533,-1
31537,-1
31534,-1
31538,-1
31542,-1
31543,-1
31532,-1
31535,-1
31539,-1
31540,-1
31541,-1
31544,-1
31545,-1
31551,-1
31546,-1
31553,-1
31547,-1
31548,-1
31554,-1
31552,-1
31549,-1
31555,-1
31550,-1
31556,-1
31560,-1
31557,-1
31561,-1
31558,-1
31562,-1
31559,-1
31563,-1
31564,-1
31565,-1
31566,-1
31567,-1
31568,-1
31569,-1
31570,-1
31571,-1
34616,-1
34615,-1
34617,-1
34618,-1
34619,-1
34620,-1
34621,-1
34622,-1
34623,-1
34624,-1
34625,-1
34626,-1
34627,-1
34628,-1
34629,-1
34633,-1
34630,-1
34637,-1
34636,-1
34631,-1
34634,-1
34632,-1
34635,-1
34638,-1
34639,-1
34640,-1
34641,-1
34642,-1
34643,-1
34644,-1
34645,-1
34646,-1
34648,-1
34649,-1
34650,-1
34647,-1
34651,-1
34652,-1
34653,-1
34654,-1
34665,-1
34655,-1
34666,-1
34656,-1
34667,-1
34657,-1
34668,-1
34658,-1
34669,-1
34659,-1
34670,-1
34660,-1
34671,-1
34661,-1
34672,-1
34662,-1
34673,-1
34663,-1
34674,-1
34664,-1
34675,-1
34676,-1
34679,-1
34677,-1
34680,-1
34678,-1
34681,-1
34682,-1
34683,-1
34684,-1
34685,-1
47690,-1
47682,-1
47683,-1
47684,-1
47685,-1
47686,-1
47687,-1
47688,-1
47689,-1
47692,-1
47691,-1
47693,-1
47695,-1
47694,-1
47696,-1
47697,-1
47698,-1
47699,-1
47702,-1
47700,-1
47703,-1
47706,-1
47705,-1
47701,-1
47704,-1
47707,-1
47708,-1
47709,-1
47710,-1
47713,-1
47714,-1
47720,-1
47711,-1
47715,-1
47716,-1
47712,-1
47717,-1
47718,-1
47719,-1
47721,-1
47722,-1
47723,-1
47724,-1
47727,-1
47725,-1
47728,-1
47726,-1
47729,-1
47730,-1
47731,-1
47732,-1
47733,-1
47739,-1
47734,-1
47736,-1
47735,-1
47740,-1
47737,-1
47741,-1
47738,-1
47742,-1
47743,-1
47744,-1
47754,-1
47745,-1
47746,-1
47747,-1
47753,-1
47748,-1
47752,-1
47749,-1
47751,-1
47750,-1
47755,-1
47757,-1
47756,-1
47758,-1
34299,-1
34298,-1
34300,-1
34301,-1
34306,-1
34302,-1
34307,-1
34303,-1
34308,-1
34304,-1
34309,-1
34305,-1
34310,-1
34311,-1
34312,-1
34313,-1
34314,-1
34315,-1
34316,-1
34317,-1
34318,-1
34323,-1
34319,-1
34324,-1
34320,-1
34325,-1
34321,-1
34322,-1
34326,-1
34327,-1
34328,-1
34329,-1
34330,-1
34331,-1
34335,-1
34336,-1
34332,-1
34333,-1
34334,-1
34337,-1
34339,-1
34340,-1
34341,-1
34342,-1
34343,-1
34338,-1
34344,-1
34345,-1
34346,-1
34347,-1
34348,-1
34349,-1
34350,-1
34353,-1
34354,-1
34351,-1
34352,-1
34355,-1
34356,-1
34357,-1
34358,-1
34360,-1
34359,-1
34361,-1
51625,-1
51626,-1
51622,-1
51624,-1
51623,-1
51627,-1
51628,-1
51629,-1
51630,-1
51632,-1
51633,-1
51634,-1
51631,-1
51635,-1
51636,-1
51637,-1
51639,-1
51640,-1
51641,-1
51642,-1
51645,-1
51638,-1
51643,-1
51644,-1
51646,-1
51647,-1
51648,-1
51649,-1
51650,-1
51651,-1
51652,-1
51653,-1
51656,-1
51657,-1
51658,-1
51659,-1
51654,-1
51660,-1
51661,-1
51662,-1
51663,-1
51655,-1
51664,-1
51665,-1
51666,-1
51667,-1
51668,-1
51669,-1
51672,-1
51670,-1
51673,-1
51671,-1
51674,-1
51677,-1
51675,-1
51678,-1
51676,-1
51679,-1
51680,-1
51681,-1
51682,-1
51683,-1
51684,-1
51685,-1
51686,-1
51687,-1
51688,-1
51689,-1
51690,-1
51691,-1
51692,-1
9487,-1
9486,-1
9488,-1
9489,-1
9490,-1
9491,-1
9492,-1
9493,-1
9494,-1
9495,-1
9496,-1
9497,-1
9498,-1
9499,-1
9500,-1
9501,-1
9502,-1
9503,-1
9504,-1
9507,-1
9505,-1
9508,-1
9506,-1
35734,-1
35736,-1
35735,-1
35728,-1
35729,-1
35730,-1
35731,-1
35732,-1
35733,-1
35737,-1
35739,-1
35738,-1
35740,-1
35741,-1
35746,-1
35753,-1
35747,-1
35742,-1
35748,-1
35749,-1
35743,-1
35750,-1
35752,-1
35744,-1
35745,-1
35751,-1
35754,-1
35755,-1
35756,-1
35757,-1
35758,-1
35759,-1
35768,-1
35760,-1
35767,-1
35769,-1
35770,-1
35761,-1
35771,-1
35762,-1
35774,-1
35772,-1
35763,-1
35775,-1
35764,-1
35773,-1
35765,-1
35776,-1
35766,-1
35791,-1
35782,-1
35795,-1
35783,-1
35792,-1
35784,-1
35787,-1
35785,-1
35788,-1
35786,-1
35793,-1
35780,-1
35789,-1
35781,-1
35794,-1
35779,-1
35777,-1
35778,-1
35790,-1
35796,-1
35797,-1
35806,-1
35798,-1
35807,-1
35799,-1
35808,-1
35800,-1
35801,-1
35809,-1
35802,-1
35803,-1
35810,-1
35804,-1
35805,-1
35811,-1
35812,-1
35813,-1
35814,-1
35818,-1
35815,-1
35817,-1
35816,-1
35819,-1
35820,-1
35822,-1
35821,-1
35827,-1
35823,-1
35828,-1
35824,-1
35825,-1
35826,-1
35829,-1
35833,-1
35830,-1
35834,-1
35831,-1
35832,-1
35842,-1
35835,-1
35841,-1
35843,-1
35836,-1
35837,-1
35838,-1
35839,-1
35840,-1
35844,-1
35845,-1
35846,-1
35847,-1
35850,-1
35848,-1
35849,-1
35851,-1
35852,-1
35853,-1
35854,-1
1686,-1
1685,-1
1684,-1
1687,-1
1688,-1
1689,-1
1690,-1
1691,-1
1692,-1
1693,-1
1694,-1
1695,-1
1697,-1
1696,-1
1698,-1
1699,-1
1700,-1
1706,-1
1705,-1
1704,-1
1701,-1
1707,-1
1708,-1
1709,-1
1710,-1
1702,-1
1703,-1
1711,-1
1712,-1
1713,-1
1714,-1
1715,-1
1716,-1
1717,-1
1718,-1
1719,-1
1720,-1
1721,-1
52532,-1
52533,-1
52528,-1
52529,-1
52531,-1
52530,-1
52534,-1
52535,-1
52536,-1
52537,-1
52538,-1
52547,-1
52539,-1
52540,-1
52548,-1
52541,-1
52549,-1
52542,-1
52543,-1
52552,-1
52551,-1
52550,-1
52544,-1
52545,-1
52546,-1
52553,-1
52554,-1
52561,-1
52563,-1
52555,-1
52556,-1
52564,-1
52557,-1
52558,-1
52567,-1
52566,-1
52559,-1
52562,-1
52565,-1
52560,-1
52568,-1
52569,-1
52570,-1
52572,-1
52571,-1
52574,-1
52573,-1
15675,-1
15669,-1
15670,-1
15671,-1
15672,-1
15673,-1
15674,-1
15668,-1
15676,-1
15677,-1
15678,-1
15679,-1
15680,-1
15681,-1
15682,-1
15683,-1
15685,-1
15684,-1
15687,-1
15686,-1
15688,-1
15689,-1
15690,-1
15692,-1
15691,-1
15693,-1
15696,-1
15697,-1
15698,-1
15699,-1
15700,-1
15694,-1
15701,-1
15702,-1
15695,-1
15703,-1
15705,-1
15704,-1
15706,-1
15707,-1
15708,-1
15709,-1
15710,-1
15711,-1
15722,-1
15712,-1
15726,-1
15721,-1
15725,-1
15723,-1
15713,-1
15714,-1
15715,-1
15716,-1
15724,-1
15717,-1
15718,-1
15719,-1
15720,-1
15727,-1
15728,-1
15729,-1
15730,-1
15731,-1
15736,-1
15737,-1
15732,-1
15738,-1
15733,-1
15734,-1
15735,-1
15740,-1
15739,-1
15742,-1
15741,-1
15744,-1
15743,-1
15745,-1
15746,-1
15747,-1
15748,-1
15754,-1
15749,-1
15752,-1
15750,-1
15756,-1
15755,-1
15751,-1
15753,-1
15757,-1
15761,-1
15758,-1
15762,-1
15759,-1
15763,-1
15760,-1
15765,-1
15764,-1
15767,-1
15766,-1
15768,-1
15773,-1
15772,-1
15771,-1
15770,-1
15774,-1
15769,-1
15775,-1
15776,-1
15777,-1
15778,-1
15782,-1
15779,-1
15783,-1
15780,-1
15784,-1
15781,-1
15793,-1
15785,-1
15786,-1
15787,-1
15799,-1
15798,-1
15794,-1
15788,-1
15795,-1
15789,-1
15796,-1
15790,-1
15791,-1
15797,-1
15792,-1
15802,-1
15803,-1
15804,-1
15805,-1
15801,-1
15806,-1
15800,-1
15818,-1
15815,-1
15817,-1
15814,-1
15816,-1
15813,-1
15819,-1
15807,-1
15808,-1
15809,-1
15810,-1
15811,-1
15812,-1
15820,-1
15829,-1
15826,-1
15825,-1
15821,-1
15822,-1
15823,-1
15824,-1
15828,-1
15827,-1
15830,-1
15831,-1
15832,-1
15833,-1
15840,-1
15838,-1
15839,-1
15834,-1
15835,-1
15836,-1
15837,-1
15851,-1
15850,-1
15849,-1
15848,-1
15852,-1
15841,-1
15842,-1
15843,-1
15844,-1
15845,-1
15846,-1
15847,-1
15853,-1
15854,-1
15855,-1
15857,-1
15856,-1
15858,-1
15867,-1
15872,-1
15871,-1
15870,-1
15859,-1
15869,-1
15860,-1
15861,-1
15862,-1
15863,-1
15868,-1
15864,-1
15865,-1
15866,-1
15876,-1
15873,-1
15875,-1
15874,-1
15877,-1
15878,-1
15879,-1
15880,-1
15881,-1
15882,-1
15883,-1
15884,-1
57404,-1
57405,-1
57406,-1
57409,-1
57410,-1
57412,-1
57413,-1
57411,-1
57414,-1
57415,-1
57416,-1
57417,-1
57418,-1
57421,-1
57419,-1
57420,-1
57422,-1
57423,-1
57424,-1
57425,-1
57426,-1
57428,-1
57429,-1
57430,-1
57431,-1
57427,-1
57432,-1
57434,-1
57433,-1
57435,-1
57436,-1
57439,-1
57437,-1
57440,-1
57441,-1
57438,-1
57442,-1
57443,-1
57407,-1
57408,-1
35988,-1
35984,-1
35987,-1
35985,-1
35986,-1
35992,-1
35990,-1
35991,-1
35989,-1
35993,-1
35996,-1
35997,-1
35994,-1
35998,-1
35999,-1
35995,-1
36000,-1
36001,-1
36002,-1
36003,-1
36004,-1
36005,-1
36012,-1
36006,-1
36007,-1
36015,-1
36013,-1
36014,-1
36008,-1
36009,-1
36010,-1
36011,-1
36016,-1
36017,-1
36018,-1
36019,-1
36024,-1
36025,-1
36026,-1
36027,-1
36033,-1
36032,-1
36020,-1
36028,-1
36023,-1
36022,-1
36029,-1
36030,-1
36021,-1
36031,-1
36034,-1
36035,-1
36037,-1
36036,-1
36038,-1
36041,-1
36039,-1
36042,-1
36040,-1
36043,-1
36045,-1
36044,-1
36046,-1
36047,-1
36048,-1
36050,-1
36049,-1
47010,-1
47011,-1
47012,-1
47017,-1
47013,-1
47014,-1
47015,-1
47016,-1
47018,-1
47019,-1
47024,-1
47020,-1
47022,-1
47023,-1
47025,-1
47021,-1
47026,-1
47028,-1
47029,-1
47030,-1
47027,-1
47031,-1
47032,-1
47033,-1
47034,-1
47035,-1
47036,-1
47043,-1
47044,-1
47037,-1
47046,-1
47045,-1
47038,-1
47039,-1
47040,-1
47041,-1
47042,-1
47047,-1
47048,-1
47049,-1
47050,-1
47055,-1
47056,-1
47051,-1
47053,-1
47052,-1
47054,-1
47057,-1
47058,-1
47059,-1
47060,-1
47061,-1
47062,-1
47063,-1
47065,-1
47064,-1
47066,-1
47068,-1
47067,-1
47069,-1
47071,-1
47070,-1
47072,-1
47073,-1
47074,-1
47075,-1
47076,-1
47077,-1
47082,-1
47078,-1
47079,-1
47083,-1
47080,-1
47081,-1
47084,-1
47085,-1
47086,-1
47088,-1
47089,-1
47087,-1
47090,-1
47091,-1
53053,-1
53050,-1
53052,-1
53051,-1
53054,-1
53055,-1
53058,-1
53056,-1
53057,-1
53076,-1
53080,-1
53081,-1
53077,-1
53082,-1
53083,-1
53084,-1
53078,-1
53085,-1
53086,-1
53079,-1
53087,-1
53088,-1
53089,-1
53090,-1
53091,-1
53092,-1
53093,-1
53104,-1
53103,-1
53094,-1
53100,-1
53101,-1
53095,-1
53096,-1
53097,-1
53098,-1
53102,-1
53099,-1
53105,-1
53106,-1
53107,-1
53108,-1
53109,-1
53115,-1
53111,-1
53116,-1
53112,-1
53117,-1
53113,-1
53118,-1
53114,-1
53119,-1
53110,-1
53120,-1
53121,-1
53122,-1
53123,-1
53124,-1
53125,-1
53126,-1
53131,-1
53132,-1
53127,-1
53128,-1
53129,-1
53130,-1
53133,-1
53134,-1
53135,-1
53140,-1
53141,-1
53136,-1
53137,-1
53138,-1
53139,-1
53059,-1
53071,-1
53060,-1
53061,-1
53062,-1
53063,-1
53064,-1
53065,-1
53066,-1
53067,-1
53068,-1
53069,-1
53070,-1
53072,-1
53073,-1
53074,-1
53075,-1
53605,-1
53606,-1
53607,-1
53608,-1
53609,-1
53610,-1
52109,-1
52110,-1
52111,-1
52112,-1
52113,-1
52114,-1
52115,-1
52117,-1
52116,-1
52118,-1
52119,-1
52121,-1
52120,-1
61424,-1
62025,-1
63002,-1
62051,-1
61346,-1
61171,-1
60764,-1
59382,-1
63129,-1
61162,-1
62517,-1
62058,-1
62979,-1
59740,-1
59208,-1
61639,-1
60727,-1
61694,-1
60224,-1
60739,-1
59178,-1
62259,-1
63072,-1
60319,-1
60865,-1
58854,-1
62008,-1
61999,-1
60944,-1
61024,-1
58941,-1
59145,-1
61288,-1
60852,-1
62298,-1
63448,-1
60773,-1
59417,-1
59129,-1
63282,-1
61400,-1
61478,-1
63097,-1
63055,-1
62626,-1
61559,-1
61647,-1
58734,-1
59702,-1
62211,-1
60425,-1
59483,-1
60653,-1
62937,-1
61896,-1
61824,-1
62313,-1
59447,-1
61480,-1
11620,-1
11621,-1
11622,-1
11623,-1
11631,-1
11632,-1
11630,-1
11633,-1
11642,-1
11643,-1
11646,-1
11644,-1
11647,-1
11645,-1
11634,-1
11638,-1
11635,-1
11637,-1
11636,-1
11639,-1
11640,-1
11641,-1
11653,-1
11649,-1
11650,-1
11648,-1
11651,-1
11652,-1
11657,-1
11654,-1
11658,-1
11656,-1
11659,-1
11660,-1
11655,-1
11661,-1
11662,-1
11663,-1
11664,-1
11665,-1
11669,-1
11666,-1
11668,-1
11667,-1
11670,-1
11671,-1
11677,-1
11672,-1
11676,-1
11673,-1
11674,-1
11675,-1
11678,-1
11679,-1
11624,-1
11625,-1
11626,-1
11627,-1
11628,-1
11629,-1
55675,-1
55676,-1
55674,-1
55677,-1
55678,-1
55679,-1
55680,-1
55681,-1
55683,-1
55682,-1
55685,-1
55684,-1
55686,-1
55687,-1
55688,-1
55689,-1
55690,-1
55691,-1
55692,-1
55695,-1
55696,-1
55693,-1
55697,-1
55701,-1
55700,-1
55694,-1
55698,-1
55699,-1
55702,-1
55706,-1
55707,-1
55703,-1
55704,-1
55708,-1
55709,-1
55705,-1
55710,-1
55711,-1
55712,-1
55713,-1
55714,-1
55715,-1
55719,-1
55716,-1
55717,-1
55718,-1
55720,-1
55721,-1
55722,-1
55724,-1
55723,-1
55725,-1
55726,-1
55727,-1
55728,-1
55730,-1
55729,-1
55732,-1
55731,-1
55734,-1
55735,-1
55736,-1
55733,-1
55738,-1
55737,-1
55739,-1
55740,-1
55742,-1
55743,-1
55741,-1
55744,-1
55745,-1
55746,-1
55747,-1
55748,-1
55750,-1
55749,-1
55751,-1
55752,-1
55753,-1
55759,-1
55754,-1
55760,-1
55755,-1
55761,-1
55756,-1
55762,-1
55764,-1
55763,-1
55757,-1
55765,-1
55758,-1
55766,-1
55767,-1
55768,-1
55769,-1
55770,-1
55771,-1
55772,-1
55773,-1
55774,-1
52771,-1
52772,-1
52769,-1
52770,-1
52773,-1
52774,-1
52775,-1
52776,-1
52777,-1
52778,-1
52779,-1
52782,-1
52783,-1
52780,-1
52784,-1
52785,-1
52781,-1
52786,-1
52787,-1
52788,-1
52789,-1
52794,-1
52795,-1
52790,-1
52791,-1
52792,-1
52793,-1
52796,-1
52803,-1
52797,-1
52798,-1
52799,-1
52800,-1
52804,-1
52801,-1
52802,-1
52805,-1
52806,-1
52807,-1
52812,-1
52813,-1
52808,-1
52815,-1
52809,-1
52814,-1
52810,-1
52811,-1
52816,-1
52819,-1
52821,-1
52818,-1
52817,-1
52820,-1
52822,-1
52823,-1
52826,-1
52827,-1
52824,-1
52825,-1
52828,-1
52829,-1
52835,-1
52830,-1
52831,-1
52832,-1
52833,-1
52834,-1
52836,-1
52837,-1
48662,-1
48663,-1
48664,-1
48665,-1
48659,-1
48660,-1
48661,-1
48666,-1
48667,-1
48668,-1
48669,-1
48670,-1
48671,-1
48672,-1
48673,-1
48674,-1
48675,-1
48679,-1
48676,-1
48677,-1
48678,-1
48680,-1
48681,-1
48682,-1
48683,-1
48691,-1
48684,-1
48685,-1
48686,-1
48687,-1
48695,-1
48694,-1
48692,-1
48693,-1
48688,-1
48689,-1
48690,-1
48702,-1
48696,-1
48703,-1
48697,-1
48698,-1
48699,-1
48700,-1
48704,-1
48701,-1
48705,-1
48706,-1
48707,-1
48708,-1
48716,-1
48717,-1
48711,-1
48712,-1
48715,-1
48713,-1
48709,-1
48714,-1
48710,-1
48724,-1
48718,-1
48723,-1
48719,-1
48722,-1
48720,-1
48721,-1
48725,-1
48726,-1
48732,-1
48733,-1
48727,-1
48734,-1
48728,-1
48735,-1
48729,-1
48730,-1
48731,-1
48736,-1
48737,-1
48738,-1
48739,-1
48740,-1
48741,-1
48742,-1
48743,-1
48744,-1
48745,-1
35066,-1
35064,-1
35065,-1
35062,-1
35063,-1
35067,-1
35068,-1
35069,-1
35071,-1
35070,-1
35072,-1
35073,-1
35074,-1
35077,-1
35078,-1
35075,-1
35079,-1
35083,-1
35082,-1
35076,-1
35081,-1
35080,-1
35084,-1
35085,-1
35086,-1
35087,-1
35089,-1
35090,-1
35094,-1
35088,-1
35096,-1
35093,-1
35097,-1
35100,-1
35098,-1
35092,-1
35095,-1
35099,-1
35091,-1
35101,-1
35102,-1
35103,-1
35104,-1
35105,-1
35107,-1
35106,-1
35108,-1
35109,-1
35110,-1
35112,-1
35111,-1
35116,-1
35113,-1
35117,-1
35115,-1
35118,-1
35114,-1
35119,-1
35120,-1
35121,-1
35122,-1
35123,-1
35125,-1
35124,-1
35126,-1
14444,-1
14443,-1
14445,-1
14447,-1
14446,-1
14449,-1
14448,-1
14450,-1
14451,-1
14452,-1
14453,-1
14457,-1
14454,-1
14455,-1
14456,-1
14458,-1
14461,-1
14462,-1
14459,-1
14463,-1
14464,-1
14465,-1
14466,-1
14460,-1
14467,-1
14468,-1
14469,-1
14470,-1
14471,-1
14472,-1
14473,-1
14474,-1
14475,-1
14476,-1
14477,-1
14479,-1
14478,-1
14482,-1
14480,-1
14481,-1
14483,-1
14489,-1
14488,-1
14490,-1
14484,-1
14485,-1
14486,-1
14487,-1
14491,-1
14492,-1
14493,-1
14494,-1
14495,-1
14496,-1
14497,-1
14498,-1
14500,-1
14501,-1
14499,-1
14502,-1
14503,-1
14504,-1
14505,-1
14506,-1
14507,-1
14508,-1
14509,-1
14510,-1
14511,-1
14512,-1
14513,-1
14514,-1
14515,-1
14516,-1
14517,-1
14518,-1
14519,-1
14520,-1
14525,-1
14521,-1
14522,-1
14523,-1
14524,-1
14526,-1
14527,-1
14530,-1
14531,-1
14528,-1
14529,-1
14532,-1
14533,-1
14534,-1
14535,-1
14536,-1
14537,-1
14538,-1
14540,-1
14539,-1
14541,-1
14542,-1
28078,-1
28079,-1
28080,-1
28081,-1
28082,-1
28084,-1
28083,-1
28085,-1
28086,-1
28087,-1
28088,-1
28089,-1
28090,-1
28091,-1
28092,-1
28093,-1
28094,-1
28095,-1
28097,-1
28096,-1
28099,-1
28098,-1
28100,-1
28102,-1
28103,-1
28104,-1
28101,-1
28105,-1
28106,-1
28107,-1
28108,-1
28109,-1
28110,-1
28114,-1
28111,-1
28112,-1
28113,-1
28116,-1
28115,-1
28117,-1
28118,-1
28119,-1
28122,-1
28120,-1
28123,-1
28121,-1
28124,-1
28125,-1
28126,-1
28127,-1
28128,-1
28130,-1
28129,-1
28132,-1
28131,-1
28133,-1
28135,-1
28134,-1
28136,-1
26438,-1
26439,-1
26440,-1
26441,-1
26442,-1
26443,-1
26444,-1
26445,-1
26447,-1
26448,-1
26446,-1
26449,-1
26451,-1
26450,-1
26452,-1
26456,-1
26454,-1
26455,-1
26453,-1
26457,-1
26458,-1
26459,-1
26462,-1
26460,-1
26463,-1
26464,-1
26461,-1
26465,-1
49826,-1
49827,-1
49828,-1
49829,-1
49830,-1
49874,-1
49872,-1
49876,-1
49875,-1
49873,-1
49877,-1
49878,-1
49879,-1
49880,-1
49882,-1
49881,-1
49883,-1
49888,-1
49884,-1
49885,-1
49886,-1
49889,-1
49887,-1
49890,-1
49892,-1
49891,-1
49899,-1
49900,-1
49893,-1
49894,-1
49895,-1
49904,-1
49903,-1
49901,-1
49896,-1
49897,-1
49902,-1
49898,-1
49911,-1
49912,-1
49905,-1
49906,-1
49907,-1
49908,-1
49909,-1
49910,-1
49913,-1
49915,-1
49914,-1
49831,-1
49832,-1
49839,-1
49837,-1
49833,-1
49838,-1
49834,-1
49835,-1
49836,-1
49849,-1
49844,-1
49845,-1
49840,-1
49846,-1
49841,-1
49847,-1
49842,-1
49848,-1
49843,-1
49850,-1
49852,-1
49851,-1
49854,-1
49853,-1
49859,-1
49860,-1
49855,-1
49856,-1
49861,-1
49857,-1
49864,-1
49863,-1
49862,-1
49858,-1
49865,-1
49867,-1
49866,-1
49869,-1
49868,-1
49870,-1
49871,-1
42228,-1
42229,-1
42230,-1
42231,-1
42232,-1
42233,-1
42237,-1
42234,-1
42238,-1
42239,-1
42236,-1
42235,-1
42240,-1
42241,-1
42242,-1
42243,-1
42249,-1
42244,-1
42245,-1
42246,-1
42247,-1
42248,-1
42250,-1
42251,-1
42252,-1
42253,-1
42255,-1
42254,-1
42256,-1
42257,-1
42262,-1
42258,-1
42259,-1
42260,-1
42261,-1
42263,-1
42265,-1
42264,-1
42266,-1
42267,-1
25067,-1
25065,-1
25066,-1
25068,-1
25069,-1
25070,-1
25071,-1
25072,-1
25076,-1
25075,-1
25073,-1
25074,-1
25078,-1
25077,-1
25079,-1
25080,-1
25081,-1
25085,-1
25084,-1
25082,-1
25083,-1
25086,-1
25087,-1
25088,-1
25089,-1
25091,-1
25090,-1
25092,-1
25093,-1
25097,-1
25096,-1
25094,-1
25095,-1
25099,-1
25098,-1
25100,-1
25101,-1
25102,-1
25107,-1
25103,-1
25104,-1
25108,-1
25105,-1
25110,-1
25109,-1
25106,-1
25111,-1
25112,-1
25113,-1
25117,-1
25114,-1
25118,-1
25115,-1
25116,-1
53703,-1
53702,-1
53704,-1
53705,-1
53706,-1
53707,-1
53708,-1
53709,-1
53712,-1
53713,-1
53714,-1
53710,-1
53715,-1
53711,-1
53716,-1
53717,-1
53718,-1
53719,-1
53720,-1
53721,-1
53723,-1
53724,-1
53722,-1
53725,-1
53726,-1
53727,-1
53728,-1
53729,-1
53730,-1
53731,-1
53736,-1
53732,-1
53737,-1
53733,-1
53734,-1
